Item;Código de item;Nome do produto;Descrição química;Grau de Etoxilação;Grupo de Família;Família de Produtos;Peso Molecular;Data inicial do estudo;Tipo de estudo;Ensaios físico-químicos;ensaio_normalizado;categoria_ensaio;is_quantitativo;Método;Especificação;spec_tipo;spec_min;spec_max;periodo;valor;is_menor_que;periodo_dias
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Dioxana, ppm;Dioxana;Contaminante;True;MA-715;10,0 máx.;MAXIMO;;10.0;12m;1;True;365
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Dioxana, ppm;Dioxana;Contaminante;True;MA-715;10,0 máx.;MAXIMO;;10.0;18m;ND;False;545
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Dioxana, ppm;Dioxana;Contaminante;True;MA-715;10,0 máx.;MAXIMO;;10.0;24m;ND;False;730
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Identificação USP;Identificacao;Identificacao;False;MA-1297;passa;DESCRITIVA;;;0 dia;PASSA;False;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Identificação USP;Identificacao;Identificacao;False;MA-1297;passa;DESCRITIVA;;;0 dia;PASSA;False;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Identificação USP;Identificacao;Identificacao;False;MA-1297;passa;DESCRITIVA;;;1m;PASSA;False;30
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Identificação USP;Identificacao;Identificacao;False;MA-1297;passa;DESCRITIVA;;;3m;PASSA;False;90
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Identificação USP;Identificacao;Identificacao;False;MA-1297;passa;DESCRITIVA;;;3m;PASSA;False;90
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Identificação USP;Identificacao;Identificacao;False;MA-1297;passa;DESCRITIVA;;;6m;PASSA;False;180
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Identificação USP;Identificacao;Identificacao;False;MA-1297;passa;DESCRITIVA;;;6m;PASSA;False;180
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Identificação USP;Identificacao;Identificacao;False;MA-1297;passa;DESCRITIVA;;;9m;PASSA;False;270
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Identificação USP;Identificacao;Identificacao;False;MA-1297;passa;DESCRITIVA;;;12m;PASSA;False;365
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Identificação USP;Identificacao;Identificacao;False;MA-1297;passa;DESCRITIVA;;;18m;PASSA;False;545
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Identificação USP;Identificacao;Identificacao;False;MA-1297;passa;DESCRITIVA;;;24m;PASSA;False;730
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Indice de Acidez (C12), mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-1298;250 - 275;RANGE;250.0;275.0;0 dia;269.62;False;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;N° ácido, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;2,0 máx.;MAXIMO;;2.0;0 dia;1.36;False;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Indice de Acidez (C12), mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-1298;250 - 275;RANGE;250.0;275.0;0 dia;269.62;False;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;N° ácido, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;2,0 máx.;MAXIMO;;2.0;0 dia;1.36;False;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Indice de Acidez (C12), mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-1298;250 - 275;RANGE;250.0;275.0;1m;268.51;False;30
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;N° ácido, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;2,0 máx.;MAXIMO;;2.0;1m;1.31;False;30
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Indice de Acidez (C12), mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-1298;250 - 275;RANGE;250.0;275.0;3m;269.04;False;90
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;N° ácido, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;2,0 máx.;MAXIMO;;2.0;3m;1.58;False;90
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Indice de Acidez (C12), mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-1298;250 - 275;RANGE;250.0;275.0;3m;269.49;False;90
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;N° ácido, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;2,0 máx.;MAXIMO;;2.0;3m;1.4;False;90
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Indice de Acidez (C12), mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-1298;250 - 275;RANGE;250.0;275.0;6m;268.84;False;180
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;N° ácido, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;2,0 máx.;MAXIMO;;2.0;6m;1.58;False;180
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Indice de Acidez (C12), mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-1298;250 - 275;RANGE;250.0;275.0;6m;268.75;False;180
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;N° ácido, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;2,0 máx.;MAXIMO;;2.0;6m;1.49;False;180
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Indice de Acidez (C12), mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-1298;250 - 275;RANGE;250.0;275.0;9m;267.76;False;270
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;N° ácido, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;2,0 máx.;MAXIMO;;2.0;9m;1.66;False;270
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Indice de Acidez (C12), mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-1298;250 - 275;RANGE;250.0;275.0;12m;263.6;False;365
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;N° ácido, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;2,0 máx.;MAXIMO;;2.0;12m;1.71;False;365
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Indice de Acidez (C12), mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-1298;250 - 275;RANGE;250.0;275.0;18m;264.97;False;545
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;N° ácido, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;2,0 máx.;MAXIMO;;2.0;18m;2;False;545
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Indice de Acidez (C12), mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-1298;250 - 275;RANGE;250.0;275.0;24m;257.85;False;730
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;N° ácido, mgKOH/g;Indice de Acidez;Fisico-Quimico;True;MA-638;2,0 máx.;MAXIMO;;2.0;24m;1.93;False;730
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;96,5 - 107,5;RANGE;96.5;107.5;0 dia;101.87;False;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;96,5 - 107,5;RANGE;96.5;107.5;0 dia;101.87;False;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;96,5 - 107,5;RANGE;96.5;107.5;1m;99.01;False;30
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;96,5 - 107,5;RANGE;96.5;107.5;3m;102.73;False;90
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;96,5 - 107,5;RANGE;96.5;107.5;3m;103.14;False;90
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;96,5 - 107,5;RANGE;96.5;107.5;6m;102.79;False;180
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;96,5 - 107,5;RANGE;96.5;107.5;6m;101.99;False;180
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;96,5 - 107,5;RANGE;96.5;107.5;9m;103.66;False;270
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;96,5 - 107,5;RANGE;96.5;107.5;12m;101.71;False;365
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;96,5 - 107,5;RANGE;96.5;107.5;18m;102.53;False;545
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Hidroxila, índice de, mg KOH/g;Indice de Hidroxila;Fisico-Quimico;True;MA-525;96,5 - 107,5;RANGE;96.5;107.5;24m;100.26;False;730
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Peróxidos, índice de, Meq/1000g;Indice de Peroxidos;Contaminante;True;MA-780;10,0 máx.;MAXIMO;;10.0;0 dia;1.26;False;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Peróxidos, índice de, Meq/1000g;Indice de Peroxidos;Contaminante;True;MA-780;10,0 máx.;MAXIMO;;10.0;0 dia;1.26;False;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Peróxidos, índice de, Meq/1000g;Indice de Peroxidos;Contaminante;True;MA-780;10,0 máx.;MAXIMO;;10.0;1m;4.18;False;30
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Peróxidos, índice de, Meq/1000g;Indice de Peroxidos;Contaminante;True;MA-780;10,0 máx.;MAXIMO;;10.0;3m;3.72;False;90
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Peróxidos, índice de, Meq/1000g;Indice de Peroxidos;Contaminante;True;MA-780;10,0 máx.;MAXIMO;;10.0;3m;4.77;False;90
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Peróxidos, índice de, Meq/1000g;Indice de Peroxidos;Contaminante;True;MA-780;10,0 máx.;MAXIMO;;10.0;6m;7.12;False;180
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Peróxidos, índice de, Meq/1000g;Indice de Peroxidos;Contaminante;True;MA-780;10,0 máx.;MAXIMO;;10.0;6m;8.92;False;180
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Peróxidos, índice de, Meq/1000g;Indice de Peroxidos;Contaminante;True;MA-780;10,0 máx.;MAXIMO;;10.0;9m;4.78;False;270
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Peróxidos, índice de, Meq/1000g;Indice de Peroxidos;Contaminante;True;MA-780;10,0 máx.;MAXIMO;;10.0;12m;3.31;False;365
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Peróxidos, índice de, Meq/1000g;Indice de Peroxidos;Contaminante;True;MA-780;10,0 máx.;MAXIMO;;10.0;18m;2.95;False;545
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Peróxidos, índice de, Meq/1000g;Indice de Peroxidos;Contaminante;True;MA-780;10,0 máx.;MAXIMO;;10.0;24m;5.12;False;730
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;40,0 - 50,0;RANGE;40.0;50.0;0 dia;47.12;False;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;40,0 - 50,0;RANGE;40.0;50.0;0 dia;47.12;False;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;40,0 - 50,0;RANGE;40.0;50.0;1m;47.5;False;30
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;40,0 - 50,0;RANGE;40.0;50.0;3m;48.5;False;90
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;40,0 - 50,0;RANGE;40.0;50.0;3m;48.56;False;90
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;40,0 - 50,0;RANGE;40.0;50.0;6m;48.48;False;180
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;40,0 - 50,0;RANGE;40.0;50.0;6m;47.73;False;180
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;40,0 - 50,0;RANGE;40.0;50.0;9m;47.77;False;270
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;40,0 - 50,0;RANGE;40.0;50.0;12m;47.66;False;365
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;40,0 - 50,0;RANGE;40.0;50.0;18m;47.66;False;545
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Saponificação, índice de , mgKOH/g;Indice de Saponificacao;Fisico-Quimico;True;MA-810;40,0 - 50,0;RANGE;40.0;50.0;24m;48.03;False;730
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Metais pesados, ppm;Metais Pesados;Contaminante;True;MA-724;10,0 máx.;MAXIMO;;10.0;0 dia;10;True;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Metais pesados, ppm;Metais Pesados;Contaminante;True;MA-724;10,0 máx.;MAXIMO;;10.0;0 dia;10;True;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Metais pesados, ppm;Metais Pesados;Contaminante;True;MA-724;10,0 máx.;MAXIMO;;10.0;1m;10;True;30
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Metais pesados, ppm;Metais Pesados;Contaminante;True;MA-724;10,0 máx.;MAXIMO;;10.0;3m;10;True;90
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Metais pesados, ppm;Metais Pesados;Contaminante;True;MA-724;10,0 máx.;MAXIMO;;10.0;3m;10;True;90
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Metais pesados, ppm;Metais Pesados;Contaminante;True;MA-724;10,0 máx.;MAXIMO;;10.0;6m;10;True;180
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Metais pesados, ppm;Metais Pesados;Contaminante;True;MA-724;10,0 máx.;MAXIMO;;10.0;6m;10;True;180
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Metais pesados, ppm;Metais Pesados;Contaminante;True;MA-724;10,0 máx.;MAXIMO;;10.0;9m;10;True;270
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Metais pesados, ppm;Metais Pesados;Contaminante;True;MA-724;10,0 máx.;MAXIMO;;10.0;12m;10;True;365
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Metais pesados, ppm;Metais Pesados;Contaminante;True;MA-724;10,0 máx.;MAXIMO;;10.0;18m;10;True;545
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Metais pesados, ppm;Metais Pesados;Contaminante;True;MA-724;10,0 máx.;MAXIMO;;10.0;24m;10;True;730
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Conteúdo de Oxido de Etileno, %;Oxido de Etileno Residual;Contaminante;True;MA-1327;70,0 - 74,0;RANGE;70.0;74.0;0 dia;NãoAnalisado;False;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Oxido de eteno livre, ppm;Oxido de Etileno Residual;Contaminante;True;MA-706;1,0 máx.;MAXIMO;;1.0;0 dia;1;True;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Conteúdo de Oxido de Etileno, %;Oxido de Etileno Residual;Contaminante;True;MA-1327;70,0 - 74,0;RANGE;70.0;74.0;0 dia;NãoAnalisado;False;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Longa duração;Oxido de eteno livre, ppm;Oxido de Etileno Residual;Contaminante;True;MA-706;1,0 máx.;MAXIMO;;1.0;0 dia;1;True;0
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Conteúdo de Oxido de Etileno, %;Oxido de Etileno Residual;Contaminante;True;MA-1327;70,0 - 74,0;RANGE;70.0;74.0;1m;NãoAnalisado;False;30
7;T04;Alkest TW 20 FGM K;Monolaurato de Sorbitan 20EO (Polisorbato 20);20EO;Ethoxylates and Propoxylates;Polysorbate;1228;2016-04-01;Acelerado;Oxido de eteno livre, ppm;Oxido de Etileno Residual;Contaminante;True;MA-706;1,0 máx.;MAXIMO;;1.0;1m;1;True;30
